protein,LHON,MELAS,ADOA,Leigh,MERRF,KSS,Alpers,LBSL,PDD,PEO,MS,Parkin,ALS,AD,Epil,Schiz,FA,HSP,WD
Q9P0J0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005350113625759658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9H4I9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005082560957965905,0.0
Q9NVI7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01658073814939835,0.0
Q9UKU0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016648870336938758,0.0,0.0,0.0
Q9NSE4,0.0,0.0,0.0,0.02101218231319887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9H3K2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033710514205030173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q7L3V2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006075621098453901,0.008749759868868357,0.009719611620302566,0.013642676425923136,0.010844592862180692,0.009410706115846806,0.0,0.0,0.0
Q6P4F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007872226445028593,0.0,0.0
Q9NS18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053460382458401816,0.0034396675024150466,0.0,0.0,0.0,0.0,0.0,0.0
Q8N4Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003920679037274154,0.0,0.0
P49773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006064210746703537,0.0,0.0,0.0,0.0035675190187241333,0.021898232132966336,0.0,0.005053709463880956,0.0
O94925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01806798394814949,0.015688953672408346,0.011343647707361636,0.02150943492726815,0.01953351578580214,0.020561315889071962,0.0,0.0,0.011014891509108754
Q7KZN9,0.0,0.0,0.0,0.0177761497416467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005426629304839596,0.0,0.0,0.0,0.0,0.0
P21953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00534990404647068,0.0,0.0,0.0035882423990979016,0.0,0.0,0.0,0.0
Q8TBP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005692022109112186,0.0,0.0,0.0,0.0
P04181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02288848922790396,0.005279919897752853,0.0,0.003391774526199851,0.014970305381199103,0.019117768375723685,0.0,0.0,0.005448965265364915
Q9NYY8,0.0,0.01711473952579277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008906723741291705,0.0,0.0,0.0,0.0,0.0
Q8N3J5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033932127705059187,0.0071117060744539055,0.027648744051498985,0.0,0.0,0.0
Q8WWR8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005696964145808341,0.0,0.0,0.0,0.0
Q9UK39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007703309927623267,0.0,0.0,0.005445562054364388,0.0,0.011041032323701024,0.0,0.0,0.0
O96008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011603254551748664,0.003252157731624713,0.058258272578193916,0.006796043229968325,0.0,0.0,0.0,0.0
Q9H3H1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023230946995063447,0.008608345038964653,0.012467080856127168,0.011102897815627422,0.03876604230133229,0.0,0.0,0.0
P03891,0.009247026168103502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00675694951460876,0.0,0.006878223282934975,0.0,0.0,0.0,0.0,0.0
P38117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015530018044234378,0.0,0.0,0.0,0.0,0.0
P14854,0.005767965689483313,0.01133063202772197,0.004938140811098701,0.008762731541159703,0.0,0.010121988688739302,0.0,0.0,0.0,0.0,0.006066748114921658,0.0033526179823263062,0.0034211153590209833,0.010960888018951578,0.003569011728947071,0.0,0.0,0.0,0.0
Q9BSH4,0.0,0.0,0.0,0.01630121597422893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O95168,0.0,0.0,0.0,0.0,0.0,0.015375697126503836,0.007986933386245752,0.0,0.0,0.0,0.007679012281072608,0.0033570522868890855,0.0,0.00796822269574465,0.0,0.009435742719220201,0.0,0.0,0.0
Q9Y606,0.0,0.021833241086072624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P09110,0.0,0.005490257658140245,0.0,0.0,0.0,0.0,0.016240815614467538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003569109126103152,0.0,0.0,0.0,0.0
P00480,0.0,0.0,0.0,0.004351664760372622,0.0,0.0,0.0,0.0,0.0,0.0,0.014500035472118927,0.0,0.005432626851005338,0.014669149946960064,0.013998936160906156,0.0,0.0,0.0,0.0
Q08AH3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008350895532503698,0.0,0.0,0.0,0.0
O94761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024426474096095177,0.0,0.0,0.0033879172593658494,0.007880476974018624,0.00998751783273097,0.0,0.006148564030216758,0.0,0.0
Q9BXR0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010871301354220896,0.006745250373105469,0.0,0.0,0.007192350701711246,0.0036354989281860606,0.0,0.0,0.0
Q9NWU1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008483571130786521,0.0,0.0,0.0
O15382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005450653118293799,0.0,0.0,0.0,0.0,0.0
P61604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016257438503701357,0.008670114203667152,0.003413841085200283,0.0,0.0,0.0,0.0,0.019182011761110684,0.0
Q9H2U2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005776668745849481,0.0,0.0,0.0
O75127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006884454057178451,0.0,0.0,0.0,0.0,0.0
O94903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016092482839995106,0.0,0.0,0.0,0.0
Q96I99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006877225542152367,0.0,0.0,0.0,0.0,0.0
Q9BQT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017697660092882844,0.0033546753217875112,0.010956387774712497,0.014019040947676373,0.0,0.008444298488569943,0.0,0.0,0.0
P21549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015320306796234659,0.01769407742294391,0.005372363220853834,0.020713193826881547,0.01814881487521391,0.014824043662826828,0.0,0.005000019596987785,0.005426874520585774
P07203,0.007933079956084058,0.0,0.0,0.0,0.005186985506888687,0.004229587690899795,0.0,0.0,0.0,0.004119551754863627,0.028450769963074052,0.03482936593711728,0.01750757284509736,0.04167372875533765,0.030416129908282737,0.03199824039982525,0.014764572405594137,0.0,0.02536868339883336
Q16611,0.022010693322464227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008929337479686305,0.0,0.003425140913003652,0.005423583966021501,0.011942600199557321,0.0,0.0,0.0,0.0
O95831,0.013425171947252712,0.0,0.0,0.0,0.0,0.004861359151371293,0.0,0.0,0.0,0.0,0.014336842169110473,0.018796295968259755,0.01938014938899986,0.02183487206560184,0.018023708946296586,0.009218510767745094,0.0,0.011690135638399182,0.0
Q16891,0.0,0.0,0.007948768162422381,0.006928147858493574,0.0,0.0,0.0,0.0,0.0,0.004824799846633359,0.0,0.015096361057996359,0.006870483883654631,0.011498613508117046,0.0035724141624782916,0.012621406935513441,0.0,0.0050606438724118165,0.0
O75608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005346266432863302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9H0U6,0.0,0.0,0.0,0.0,0.0,0.007983176528840159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034310210957750973,0.0,0.003634789458714851,0.0,0.0,0.0
Q8IXL7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014009677223206549,0.0,0.0036345356790834,0.0,0.0,0.0
P57105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034398902797229103,0.0,0.0,0.0,0.0,0.0,0.0
O75648,0.0,0.008799517667540965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P08559,0.0,0.0,0.0,0.011216355030807295,0.0,0.0,0.0,0.0,0.14618324150671877,0.0,0.0032172541857214965,0.0,0.0,0.006704907179336897,0.006023620362209575,0.009191503535106879,0.003285621023119953,0.0,0.0
Q9HD33,0.005797779109389885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q15526,0.0,0.0,0.0,0.09730611310604709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006203189055988679,0.0,0.0,0.0,0.0,0.0
P35218,0.0,0.0,0.0,0.0,0.014401618919997113,0.0,0.0,0.018459267193242365,0.010003200837343407,0.0,0.008553730777648632,0.009073515704723414,0.007638485514463486,0.02220603379144995,0.03742497812549927,0.009851726605007263,0.0,0.0,0.0
Q99797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01591398117757529,0.0,0.0,0.041763978473673156,0.01434929771388909,0.024919937132015058,0.027305174579528805,0.012641434364680572,0.019387867498736312,0.01487965031707132,0.0,0.0
Q9Y6C9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005446827191841565,0.0,0.0,0.0,0.0,0.0
Q9NZB8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003588610885326142,0.0,0.0,0.0,0.0
Q8N5G0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005692022109112186,0.0,0.0,0.0,0.0
P39210,0.0,0.0,0.0,0.004354907618108549,0.0,0.0,0.004957521823380397,0.0,0.0,0.004828863028572493,0.0038252466606321415,0.0,0.0,0.0,0.0035754226538490205,0.0,0.0,0.0,0.01618461157580336
P18859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012037534644447763,0.0,0.0,0.0,0.0,0.0
P48047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033679524494155126,0.0,0.015093399743296513,0.0,0.0,0.0,0.0,0.0
P10809,0.0,0.0050929320509412665,0.004580896471471287,0.0,0.0,0.0,0.0,0.0,0.004766028698220136,0.0,0.020957849561448496,0.014405028449938798,0.003173618549194142,0.019322449486979847,0.012018168466272135,0.016272676949398202,0.0036174216512396304,0.07005040279806382,0.0
Q5T440,0.0,0.0,0.0,0.004361831134641323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036308486209170178,0.0,0.01743740881172918,0.0
Q9Y3A0,0.0,0.0,0.0,0.010208048315794289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035871090584140503,0.0,0.0,0.0,0.0
Q9BYD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008934296193955332,0.0,0.0,0.0,0.0,0.0
Q9BW92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008350895532503698,0.0,0.0,0.0,0.0
P56556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060987670447011895,0.0,0.0,0.0034337528913599602,0.0,0.0036376834956554725,0.0,0.0,0.0
Q99551,0.0,0.011165141041323517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011932924635435428,0.0,0.0,0.0,0.0,0.0
Q9BXK5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009323690373868728,0.0,0.0,0.0,0.0
O43272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005203123837589135,0.014760189718378716,0.051982092977736254,0.0,0.0,0.0
P53007,0.009012348512117558,0.011005484133499723,0.0,0.0,0.0,0.009805288623470758,0.0,0.0,0.0,0.0,0.022198222482913404,0.003282139015519117,0.0,0.018833480102899248,0.025782096174827396,0.015689455170772436,0.0,0.0,0.012688892613746224
Q07812,0.0,0.016010654666511845,0.00859925234395105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019853413557103464,0.0452865138735527,0.02313619058953152,0.06855979455616314,0.03005784703917158,0.015773786901660175,0.005231928320759598,0.0,0.007372028784572488
Q96EY8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134518683740197,0.01121105559279403,0.009634852753403868,0.014701555907802333,0.01997506518208718,0.016882004203786802,0.0,0.0,0.0
P54819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003366333080796614,0.0,0.0,0.01562474058107025,0.003633388551670301,0.0,0.0,0.0
O00217,0.0,0.0,0.0,0.02111435375003712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P03928,0.00578716701952909,0.005508384187121806,0.0,0.004361570355841024,0.0,0.007974044401852572,0.0,0.0,0.0,0.004836250888597732,0.003831099050050425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P14735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06862889463169387,0.0,0.006775845444346412,0.0,0.0,0.0
Q8NC60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033710514205030173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9UL12,0.00528485507318852,0.022036089760887802,0.0,0.01554165283915896,0.01165890116451947,0.02461947884982749,0.0,0.0,0.0,0.013501108485865455,0.019856040239472163,0.020002755872564046,0.00732912754801955,0.03230530917728573,0.02527470916294076,0.02187608862369424,0.0,0.004632360639174936,0.0
P23786,0.0,0.0,0.0,0.004367574989770527,0.0,0.004972266306001216,0.0,0.0,0.0,0.0,0.0038363733768333025,0.005346296375468619,0.0,0.007995180334555398,0.0,0.0036356298854435115,0.0,0.0,0.0
Q15390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034345085956683937,0.0,0.0,0.0,0.0,0.0
Q53H12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003433680233891049,0.0,0.0,0.0,0.0050823999766949745,0.0
Q8TD22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011252291062164908,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q96T66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034345085956683937,0.0,0.0,0.0,0.0,0.0
Q9NRY6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036384476859231034,0.0,0.0,0.0
O75880,0.0,0.0,0.0,0.016576793005460274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P36776,0.0,0.0,0.0,0.0069331686759833465,0.0,0.0,0.0,0.0,0.008247637301120356,0.0,0.0,0.005339310978030267,0.0,0.007990782819446568,0.0,0.0,0.0,0.0,0.0
Q96GC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036384476859231034,0.0,0.0,0.0
Q8N159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008350895532503698,0.0,0.0,0.0,0.0
Q9BRT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036384476859231034,0.0,0.0,0.0
Q5T1C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009690431648257428,0.0,0.011469804766683498,0.0,0.0,0.0,0.0
P42126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022054649104050025,0.0,0.011408147163548495,0.0129637549925896,0.0,0.0,0.0,0.0
Q14790,0.0,0.0,0.0,0.0042586864500750434,0.0,0.0,0.0,0.0,0.0,0.0,0.020641031899499167,0.017102440283500806,0.01281686916132199,0.02804104101035425,0.01230213763350264,0.003544989557566737,0.0,0.0,0.0
Q08426,0.0,0.0,0.0,0.0,0.0,0.0,0.007807451258207147,0.0,0.0,0.0,0.016376353742994416,0.02270985758762554,0.0033486593754840357,0.028213143024028994,0.016308513353247733,0.011334752862198016,0.0,0.0,0.0
P45880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00672162531357028,0.005427046851818895,0.011467273359112731,0.02015825494384618,0.003618665338801149,0.0,0.0,0.0
P03897,0.0,0.014984514325898491,0.0,0.015155347465252803,0.0,0.0049461913569064835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q32NB8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034345085956683937,0.0,0.0,0.0,0.0,0.0
P24752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02405456968954607,0.013323004127631651,0.00938186899938488,0.03369820711783513,0.01218592468011205,0.017625270219774072,0.0,0.0,0.0
Q9Y2Z2,0.0,0.008799517667540965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P25705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006070046185773964,0.0033588529488910233,0.0,0.014007893368038104,0.008321700688417814,0.016852524333697293,0.0,0.0,0.0
Q9NQ50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02096835425139515,0.0,0.0,0.0
P31327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011596169299454307,0.007820159403662142,0.0,0.011480051908582993,0.01796936600212185,0.00574659486167036,0.0,0.0,0.0
Q16881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006087152879272886,0.0033683189177067616,0.008914573680061086,0.0,0.011468613203089298,0.0,0.0,0.0,0.0
Q8N5Z0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003430709297188677,0.0,0.01233055152447251,0.0,0.0,0.0
Q9NR77,0.0,0.0,0.0,0.0,0.0,0.0,0.004969056360590283,0.0,0.0,0.0,0.006083783843204767,0.0033664546655436003,0.008032126991686398,0.0,0.0,0.0036335197818894013,0.009147860101967708,0.0,0.0
Q9HCC0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005526242984299591,0.0,0.0,0.0,0.0,0.08971916760858342,0.0,0.0,0.0
O00142,0.0,0.0,0.0048981605496015365,0.006848562338672328,0.017333748989384192,0.0,0.0,0.0,0.0,0.017241308037757846,0.0,0.005278150152485138,0.0,0.009606164346632752,0.011322734340498557,0.0,0.0,0.011804427625994937,0.0
P07919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033710514205030173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O60238,0.015641652028275076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015104398929133544,0.0034262000661860557,0.0,0.0,0.0,0.0,0.0,0.0
Q53FZ2,0.0,0.0,0.0,0.0,0.0,0.0046198651726373115,0.0,0.0,0.0,0.0,0.01263271181101664,0.014252974738237974,0.013166991508014179,0.017846849219418284,0.06355607790357398,0.008817840390827985,0.0,0.0,0.018275313685642697
O75414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006754394478820394,0.0,0.009714289800286281,0.0035864905316522794,0.0,0.0,0.0,0.0
Q6P1Q0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034345085956683937,0.0,0.0,0.0,0.0,0.0
P21397,0.0051335885391228875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010367847660194794,0.04546695998109158,0.008608732646376864,0.03994627937741182,0.020074611951252586,0.04433850896809056,0.0,0.0,0.007786320008634503
P13804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02901012000026359,0.015424339197812175,0.009735839172084685,0.019577241744099274,0.046442621731998465,0.018786293430534826,0.009561455646741688,0.0075295673257622445,0.0
Q5THJ4,0.0,0.0,0.0,0.006931699662394111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014569064637720392,0.0
Q8WWV3,0.020202182472117566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q7L2E3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003834704179741146,0.0,0.012152082330479446,0.003430321233273696,0.0,0.0,0.0,0.0,0.0
Q02252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005692022109112186,0.0,0.0,0.0,0.0
Q14249,0.015381905264394162,0.0,0.0,0.009945910083722078,0.0,0.007663325873664893,0.004805760114962251,0.017316852916722567,0.004989379201068424,0.007535175580255136,0.01205475174344355,0.013498589458267133,0.01176960114391478,0.017791515212699963,0.015002755546939498,0.01545001906863492,0.013196476136977777,0.0,0.010973257758882339
Q9UHK6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012901216862881312,0.006743557508492677,0.0,0.006869979586884252,0.009334309488524485,0.013780365472226008,0.0,0.0,0.0
P22570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018250426284976272,0.015320150927804194,0.0,0.015124353414607643,0.03991056317325108,0.027536689679260252,0.0,0.0,0.0
Q8N1Q8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033709193574817495,0.0,0.0,0.0035884943610065443,0.0,0.0,0.0,0.0
P51970,0.0,0.0,0.0,0.006957493988580693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8TD30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00931095652881993,0.0,0.0,0.01456766944901899,0.0
P00846,0.02651199723846655,0.023446759417306683,0.0,0.058554540470296616,0.0,0.015949725382191835,0.0,0.0,0.0,0.0091204224829666,0.00821944890841269,0.009867019836330643,0.00888797974234179,0.007333674252497399,0.0,0.008684328497757706,0.0,0.011086742953179993,0.0
Q4J6C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003349188797230044,0.0,0.021570807058727274,0.0,0.007252233792013034,0.0,0.0,0.0
P51687,0.0,0.0,0.0,0.004362660492404957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034279528499959627,0.014403277687021881,0.0,0.0,0.0,0.005507086590412134
P13073,0.0,0.0,0.0049519103032938504,0.01724702458050208,0.0,0.0,0.0,0.0,0.0,0.0,0.003829034965183876,0.0,0.005442059411834214,0.003425249857188279,0.0035789635470555546,0.0,0.003910402179505807,0.0,0.0
Q6PML9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034345085956683937,0.0,0.0,0.0,0.0,0.0
O95202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003370787987790311,0.0,0.0,0.005691837292987949,0.0,0.0,0.0,0.0
O60260,0.0,0.003965853040884902,0.0,0.0,0.007037729489167861,0.0,0.0,0.0,0.0,0.0,0.011716163751721492,0.2534330127609896,0.01622412244160229,0.024927254350418704,0.007299327905481557,0.002613933717053795,0.0,0.0,0.006319600175275888
Q13405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007693287975685335,0.007851560491569544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9HCL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013519433024591816,0.003421467937184569,0.013584621602610722,0.010283998916254741,0.0,0.0,0.0
Q9HA77,0.0,0.0,0.0,0.0,0.0,0.0,0.0079380892434305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101294329124704,0.0,0.0,0.0,0.0
Q7Z6M4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011462995050752298,0.0,0.0,0.0,0.0,0.0
Q8N5M1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005446827191841565,0.0,0.0,0.0,0.0,0.0
Q14296,0.0,0.017555818881380872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017111186995361276,0.01139255619597056,0.003313671149827188,0.03316967543468052,0.018598251635460805,0.016449924727420673,0.016352207161862534,0.0,0.0
